,MSSV,NamSinh,GioiTinh,NoiSinh,Lopsh,Khoa,Hedt,KhoaHoc,ChuyenNganh2,TinhTrang,DiaChi_TinhTP
6987,71EEEAFFXPvAibaEXe/75frwBkQTnWEbTjqMibaU,2001.0,1.0, 'Bến Tre', HTCL2019.1, HTTT, CLC,14.0, D480104,1.0, 'Tỉnh Bến Tre'
6988,CE84B4E7XPvAibaEXe/75frwBkQTnRIhk+Yk+q8F,2001.0,1.0, 'Ninh Thuận', MMTT2019, MMT&TT, CQUI,14.0,7480102,1.0, 'Tỉnh Ninh Thuận'
6989,91F074CEXPvAibaEXe/75frwBkQTnTtbKqOGZ91V,2001.0,1.0, 'Đồng Nai', MMTT2019, MMT&TT, CQUI,14.0,7480102,1.0, 'Thành phố Hồ Chí Minh'
6990,C5B7D523XPvAibaEXe9176253k6Mv+qEZvJPK2Z6,2001.0,1.0, 'Thành phố Hồ Chí Minh', CNCL2019.1, KTTT, CLC,14.0, 7480201_CLCN,2.0, 'Tỉnh Long An'
6991,0F92557CXPvAibaEXe9176253k6Mv7DsmZGZMkgF,1999.0,1.0, 'Thành phố Hồ Chí Minh', HTTT2019, HTTT, CQUI,14.0, D480104,1.0, 'Tỉnh Đồng Nai'
6992,41989DABXPvAibaEXe9iepFIQz9mxXDZlwCXHR7I,2001.0,1.0, 'Thành phố Cần Thơ', HTTT2019, HTTT, CQUI,14.0, D480104,1.0, 'Quận Ninh Kiều'
6993,59B6020DXPvAibaEXe9iepFIQz9mxS3rcoiLNhLZ,2001.0,1.0, 'Lâm Đồng', ATTT2019, MMT&TT, CQUI,14.0, D480299,1.0, 'Tỉnh Lâm Đồng'
6994,59EDC357XPvAibaEXe9iepFIQz9mxUtITtBxsFxw,2001.0,1.0, 'Thành phố Hồ Chí Minh', MMTT2019, MMT&TT, CQUI,14.0,7480102,2.0, 'Thành phố Hồ Chí Minh'
6995,77A43185XPvAibaEXe9iepFIQz9mxaUoUXQd0Z2Y,2001.0,1.0, 'Nam Định', MMTT2019, MMT&TT, CQUI,14.0,7480102,1.0, 'Tỉnh Nam Định'
6996,C6515EB3XPvAibaEXe9iepFIQz9mxS0wBuCtu87F,2001.0,1.0, 'Bà Rịa - Vũng Tàu', ATTT2019, MMT&TT, CQUI,14.0, D480299,1.0, 'Tỉnh Bà Rịa - Vũng Tàu'
6997,C4B4869CXPvAibaEXe+Gf10rrPWIypZaFGwPt0Tl,2001.0,1.0, 'Thành phố Hồ Chí Minh', PMCL2019.1, CNPM, CLC,14.0, D480103,1.0, 'Thành phố Hồ Chí Minh'
6998,1DD8DC93XPvAibaEXe+Gf10rrPWIym+cDmR0Kt38,2001.0,0.0, 'Thành phố Hồ Chí Minh', KHCL2019.1, KHMT, CLC,14.0, D480101,1.0, 'Thành phố Hồ Chí Minh'
6999,C8062C0DXPvAibaEXe+Gf10rrPWIyr4sLBxKXudI,2001.0,0.0, 'Thành phố Hồ Chí Minh', MMTT2019, MMT&TT, CQUI,14.0,7480102,1.0, 'Thành phố Hồ Chí Minh'
7000,ACBE447EXPvAibaEXe+ywvHYTnIXuF4+4AQLHfQU,2001.0,0.0, 'Bình Định', TMCL2019.1, HTTT, CLC,14.0, D52480104,1.0, 'Tỉnh Bình Định'
7001,3DB6AACCXPvAibaEXe+ywvHYTnIXuA/oCNtqy07Q,2001.0,1.0, 'Đồng Nai', CNCL2019.1, KTTT, CLC,14.0, 7480201_CLCN,1.0, 'Huyện Cẩm Mỹ'
7002,06251B58XPvAibaEXe+ywvHYTnIXuL2YQZYUxAEG,2001.0,0.0, 'Sóc Trăng', ATCL2019.1, MMT&TT, CLC,14.0, D480299,1.0, 'Tỉnh Sóc Trăng'
7003,165CB683XPvAibaEXe+ywvHYTnIXuJP2gfRl7KeL,2001.0,1.0, 'Gia Lai', KTMT2019, KTMT, CQUI,14.0, D520214,1.0, 'Tỉnh Gia Lai'
7004,D9B39BA6XPvAibaEXe+ywvHYTnIXuOL9P7zUqeNl,2001.0,1.0, 'Thành phố Hồ Chí Minh', CNCL2019.1, KTTT, CLC,14.0, 7480201_CLCN,5.0, 'Tỉnh Bình Dương'
7005,03816B23XPvAibaEXe/1Yakz2BGJTcBso5ZBcYrz,2001.0,1.0, 'Hà Tĩnh', PMCL2019.1, CNPM, CLC,14.0, D480103,1.0, 'Tỉnh Đồng Nai'
7006,67D7D4C1XPvAibaEXe/1Yakz2BGJTZEs6GQ/zp3H,2001.0,1.0, 'Quãng Ngãi', HTTT2019, HTTT, CQUI,14.0, D480104,1.0, 'Tỉnh Quảng Ngãi'
7007,84B8F7A6XPvAibaEXe+ZjFxIq69W3O+Pz2B9WwrZ,2001.0,1.0, 'Khánh Hòa', KTMT2019, KTMT, CQUI,14.0, D520214,1.0, 'Thành phố Nha Trang'
7008,1E4A3B51XPvAibaEXe+g4B5cywZjwXWXFbkh9N/e,2001.0,0.0, 'Thành phố Hồ Chí Minh', TMĐT2019, HTTT, CQUI,14.0, D52480104,1.0, 'Tỉnh Long An'
7009,CD889E00XPvAibaEXe+1exR/9VxBIzN8bu7B6O0D,2001.0,1.0, 'Thành phố Hồ Chí Minh', CTTT2019.1, HTTT, CTTT,14.0, D480104,4.0, 'Tỉnh Bình Dương'
7010,17C0BA29XPvAibaEXe+g4B5cywZjwdHw/yKkfaHU,2000.0,1.0, 'Đắk Lắk', CNTT2019, KTTT, CQUI,14.0, D480201,5.0, 'Tỉnh Đắk Lắk'
7011,FF47BE24XPvAibaEXe+g4B5cywZjwcX/S5XMQp36,2000.0,1.0, 'Thái Nguyên', KTPM2019, CNPM, CQUI,14.0, D480103,2.0, 'Thị trấn Vĩnh An'
7012,5DED219EXPvAibaEXe+g4B5cywZjwcehNH9APFMj,2000.0,1.0, 'Trà Vinh', KTPM2019, CNPM, CQUI,14.0, D480103,1.0, 'Tỉnh Trà Vinh'
7013,C6D60DF5XPvAibaEXe+g4B5cywZjwUOIySK7EBfD,2000.0,1.0, 'Thành phố Cần Thơ', KTPM2019, CNPM, CQUI,14.0, D480103,1.0, 'Tỉnh Hậu Giang'
7014,7CD02A9FXPvAibaEXe+g4B5cywZjwcj8TsG91YaQ,2000.0,1.0, 'Đắk Lắk', CNTT2019, KTTT, CQUI,14.0, D480201,2.0, 'Tỉnh Đắk Lắk'
7015,6EC9B467XPvAibaEXe+g4B5cywZjwZVD7kCf00e1,2000.0,1.0, 'Ninh Thuận', KTPM2019, CNPM, CQUI,14.0, D480103,2.0, 'Tỉnh Ninh Thuận'
7016,BB3DB683XPvAibaEXe+g4B5cywZjwSIIdpUdzbuP,2000.0,1.0, 'Ninh Thuận', KTPM2019, CNPM, CQUI,14.0, D480103,2.0, 'Tỉnh Ninh Thuận'
7017,0CF74531XPvAibaEXe8x4DBJAYNqX7MmOvd3RNwO,2000.0,1.0, 'Gia Lai', CNTT2019, KTTT, CQUI,14.0, D480201,5.0, 'Tỉnh Gia Lai'
7018,F09BF74EXPvAibaEXe+boSxJoV2lkABL0foWIXoK,2001.0,1.0, 'Thành phố Hồ Chí Minh', KHDL2019, KTTT, CQUI,14.0,7480109,1.0, 'Thành phố Hồ Chí Minh'
7019,AE3AFF71XPvAibaEXe+boSxJoV2lkOgHbv83iTMq,2001.0,1.0, 'Thành phố Hồ Chí Minh', HTCL2019.1, HTTT, CLC,14.0, D480104,1.0, 'Quận 12'
7020,DAAA4CCBXPvAibaEXe+boSxJoV2lkBv6tVx0spbM,2001.0,1.0, 'Thành phố Hồ Chí Minh', KHCL2019.1, KHMT, CLC,14.0, D480101,1.0, 'Thành phố Hồ Chí Minh'
7021,FFE53E27XPvAibaEXe+boSxJoV2lkIPm7Byt5HdS,2001.0,1.0, 'Quảng Nam', KHDL2019, KTTT, CQUI,14.0,7480109,1.0, 'Huyện Tiên Phước'
7022,16DB961FXPvAibaEXe+boSxJoV2lkGV0I7/yycIf,2001.0,1.0, 'Thành phố Hồ Chí Minh', MMCL2019.1, MMT&TT, CLC,14.0,7480102,1.0, 'Thành phố Hồ Chí Minh'
7023,0AEECA9FXPvAibaEXe+boSxJoV2lkJi3t/U7wNKE,2001.0,0.0, 'Tiền Giang', CTTT2019.1, HTTT, CTTT,14.0, D480104,1.0, 'Tỉnh Vĩnh Long'
7024,78DB66BDXPvAibaEXe+boSxJoV2lkG226Lazqx47,2001.0,0.0, 'Bến Tre', TMCL2019.1, HTTT, CLC,14.0, D52480104,1.0, 'Tỉnh Bến Tre'
7025,,,,,,,,,,,
7026,7C9F0AE3XPvAibaEXe+boSxJoV2lkKRU+wZuskzO,2001.0,1.0, 'Quảng Nam', KHTN2019, KHMT, CNTN,14.0, D480101,1.0, 'Tỉnh Quảng Nam'
7027,7E3853DCXPvAibaEXe+boSxJoV2lkJhHPBWRkRqK,2001.0,1.0, 'Thành phố Hồ Chí Minh', CNTT2019, KTTT, CQUI,14.0, D480201,1.0, 'Thành phố Hồ Chí Minh'
7028,014C54F7XPvAibaEXe8JhJ4J3nSSlz1TA0ntP3g/,2001.0,1.0, 'Bình Định', TMCL2019.1, HTTT, CLC,14.0, D52480104,1.0, 'Tỉnh Bình Định'
7029,53181549XPvAibaEXe8JhJ4J3nSSl4rhWK7agy5e,2001.0,1.0, 'Bình Thuận', KHMT2019, KHMT, CQUI,14.0, D480101,1.0, 'Huyện Tánh Linh'
7030,BF49E59CXPvAibaEXe8JhJ4J3nSSl1M62Ra/ltX0,2001.0,0.0, 'Thành phố Hồ Chí Minh', KHMT2019, KHMT, CQUI,14.0, D480101,1.0, 'Phường Bình An'
7031,B195E94EXPvAibaEXe8JhJ4J3nSSl+BZ0yxg8rEE,2001.0,0.0, 'Thành phố Hồ Chí Minh', ATCL2019.1, MMT&TT, CLC,14.0, D480299,1.0, 'Thành phố Hồ Chí Minh'
7032,F16F0FEBXPvAibaEXe8JhJ4J3nSSl6eFaumAKm+I,2001.0,1.0, 'An Giang', CNTT2019, KTTT, CQUI,14.0, D480201,1.0, 'Xã Vĩnh Thạnh Trung'
7033,D5C6549AXPvAibaEXe8JhJ4J3nSSl1wykanfFCr6,2001.0,0.0, 'Thành phố Hồ Chí Minh', KHDL2019, KTTT, CQUI,14.0,7480109,1.0, 'Thành phố Hồ Chí Minh'
7034,B739B774XPvAibaEXe8JhJ4J3nSSl9hKIc5/mItt,2001.0,1.0, 'Quảng Ngãi', CNTT2019, KTTT, CQUI,14.0, D480201,1.0, 'Tỉnh Quảng Ngãi'
7035,95A69681XPvAibaEXe8JhJ4J3nSSlyt6m977k+u4,2001.0,1.0, 'Đắk Lắk', KTMT2019, KTMT, CQUI,14.0, D520214,1.0, 'Tỉnh Đắk Lắk'
7036,9CF7513CXPvAibaEXe8JhJ4J3nSSlxGVuJhy65uf,2001.0,0.0, 'Bình Định', HTCL2019.1, HTTT, CLC,14.0, D480104,1.0, 'Bình Định'
7037,AA8330F4XPvAibaEXe9Vh8FJ4R+4oUzJfCJ3uIKq,2001.0,1.0, 'Thành phố Hồ Chí Minh', ATCL2019.1, MMT&TT, CLC,14.0, D480299,1.0, 'Thành phố Hồ Chí Minh'
7038,82949D55XPvAibaEXe9Vh8FJ4R+4oUJxUHWW7Vzs,2001.0,0.0, 'Kon Tum', PMCL2019.1, CNPM, CLC,14.0, D480103,1.0, 'Thành phố Kon Tum'
7039,9E4BAD66XPvAibaEXe9Vh8FJ4R+4oRzlAJQCZHF9,2001.0,1.0, 'Phú Thọ', CNTT2019, KTTT, CQUI,14.0, D480201,1.0, 'Tỉnh Bình Dương'
7040,92135F49XPvAibaEXe9Vh8FJ4R+4oTuYLteEjIgr,2001.0,1.0, 'Thành phố Hồ Chí Minh', CNCL2019.1, KTTT, CLC,14.0, 7480201_CLCN,1.0, 'Tỉnh Gia Lai'
7041,46A85FE5XPvAibaEXe9Vh8FJ4R+4odDjNOtGHGE1,2001.0,1.0, 'Gia Lai', MTCL2019.1, KTMT, CLC,14.0, D520214,5.0, 'Tỉnh Gia Lai'
7042,08F35A6DXPvAibaEXe9Vh8FJ4R+4oW19SLv2wQSP,2001.0,0.0, 'Bắc Giang', CNCL2019.1, KTTT, CLC,14.0, 7480201_CLCN,1.0, 'Tỉnh Bắc Giang'
7043,A1F1A0EBXPvAibaEXe9Vh8FJ4R+4oQmcC3pUVfWh,2001.0,1.0, 'Quảng Nam', HTTT2019, HTTT, CQUI,14.0, D480104,5.0, 'Tỉnh Quảng Nam'
7044,AAF8D850XPvAibaEXe9Vh8FJ4R+4odZeYL8rNOsz,2000.0,0.0, 'Đắk Lắk', TMĐT2019, HTTT, CQUI,14.0, D52480104,1.0, 'Tỉnh Đắk Lắk'
7045,417ED4EBXPvAibaEXe9Vh8FJ4R+4oT/eEsBQo2wy,2001.0,1.0, 'Thành phố Hồ Chí Minh', KHMT2019, KHMT, CQUI,14.0, D480101,1.0, 'Thành phố Hồ Chí Minh'
7046,82547EC6XPvAibaEXe8+b4756rik/pr7xGsqP4MF,1999.0,1.0, 'Thành phố Hồ Chí Minh', KTMT2019, KTMT, CQUI,14.0, D520214,1.0, 'Thành phố Cần Thơ'
7047,997D21EFXPvAibaEXe8+b4756rik/hSNjcPRe2OU,2001.0,1.0, 'Gia Lai', MTCL2019.1, KTMT, CLC,14.0, D520214,1.0, 'Tỉnh Gia Lai'
7048,3A735F72XPvAibaEXe8+b4756rik/oT9JqT5XptJ,2001.0,0.0, 'Nam Định', CNTT2019, KTTT, CQUI,14.0, D480201,1.0, 'Tỉnh Nam Định'
7049,853E0DEEXPvAibaEXe8+b4756rik/pW1OJFozqnF,2001.0,1.0, 'Thành phố Hồ Chí Minh', CNCL2019.1, KTTT, CLC,14.0, 7480201_CLCN,1.0, 'Phường 12'
7050,C53C1A49XPvAibaEXe8+b4756rik/oDDs7f54rIX,2001.0,1.0, 'Lạng Sơn', CNCL2019.1, KTTT, CLC,14.0, 7480201_CLCN,1.0, 'Tỉnh Lạng Sơn'
7051,7FD4DF6CXPvAibaEXe8+b4756rik/vD1ZpXUUCGL,2001.0,0.0, 'Quảng Ngãi', CNCL2019.1, KTTT, CLC,14.0, 7480201_CLCN,1.0, 'Tỉnh Quảng Ngãi'
7052,B1EFCEEEXPvAibaEXe8+b4756rik/n+FUNJrCHDf,2001.0,1.0, 'Đồng Nai', CNCL2019.1, KTTT, CLC,14.0, 7480201_CLCN,1.0, 'Tỉnh Đồng Nai'
7053,E2FF3F25XPvAibaEXe8+b4756rik/nUx75UVX7mY,2001.0,1.0, 'Thành phố Hồ Chí Minh', KTMT2019, KTMT, CQUI,14.0, D520214,1.0, 'Tỉnh Nam Định'
7054,1D1C1EE5XPvAibaEXe8+b4756rik/lk4xrNg2rst,2001.0,0.0, 'Bạc Liêu', TMĐT2019, HTTT, CQUI,14.0, D52480104,1.0, 'Tỉnh Bạc Liêu'
7055,2D5F9317XPvAibaEXe8REVTdmhazkUVyDqtJg//r,2001.0,1.0, 'Thành phố Hồ Chí Minh', MMTT2019, MMT&TT, CQUI,14.0,7480102,1.0, 'Thành phố Hồ Chí Minh'
7056,58A754C6XPvAibaEXe8REVTdmhazkY647Lo1etoA,2001.0,1.0, 'Thành phố Hồ Chí Minh', MTCL2019.1, KTMT, CLC,14.0, D520214,1.0, 'Thành phố Hồ Chí Minh'
7057,AE1C7614XPvAibaEXe8REVTdmhazke93JeH7NHqs,2001.0,1.0, 'Thành phố Hồ Chí Minh', MMCL2019.1, MMT&TT, CLC,14.0,7480102,2.0, 'Thành phố Hồ Chí Minh'
7058,54962B1AXPvAibaEXe8REVTdmhazkfmprj+KaHz3,2001.0,1.0, 'Thành phố Hồ Chí Minh', KTPM2019, CNPM, CQUI,14.0, D480103,1.0, 'Thành phố Hồ Chí Minh'
7059,C9C32ADBXPvAibaEXe8REVTdmhazkbYX+nuAfK+/,2001.0,1.0, 'Hà Tĩnh', KTPM2019, CNPM, CQUI,14.0, D480103,1.0, 'Tỉnh Hà Tĩnh'
7060,353B3054XPvAibaEXe8REVTdmhazkQ+oZouLbW2O,2000.0,1.0, 'Kiên Giang', CTTT2019.1, HTTT, CTTT,14.0, D480104,1.0, 'Huyện Tân Hiệp'
7061,3A4E4DBEXPvAibaEXe8REVTdmhazkSwCMnisLPgq,2001.0,1.0, 'An Giang', KHMT2019, KHMT, CQUI,14.0, D480101,1.0, 'Tỉnh An Giang'
7062,AB3797A3XPvAibaEXe8REVTdmhazka+XxkFwKa6E,2001.0,0.0, 'Trà Vinh', KHMT2019, KHMT, CQUI,14.0, D480101,1.0, 'Tỉnh Vĩnh Long'
7063,7C9CD828XPvAibaEXe8REVTdmhazkb8qvR1W2D1z,2001.0,1.0, 'Đắk Lắk', TMCL2019.1, HTTT, CLC,14.0, D52480104,1.0, 'Tỉnh Đắk Lắk'
7064,58C12C6EXPvAibaEXe8REVTdmhazkfKz1L7pEntt,2001.0,1.0, 'Đồng Tháp', MMTT2019, MMT&TT, CQUI,14.0,7480102,1.0, 'Tỉnh Nghệ An'
7065,E9584527XPvAibaEXe+M91Hzrx3qML2oJe18prj8,2001.0,1.0, 'Quận Thủ Đức', KTPM2019, CNPM, CQUI,14.0, D480103,1.0, 'Tỉnh Nghệ An'
7066,2780D5C0XPvAibaEXe+M91Hzrx3qMNHPQou8chAN,2001.0,0.0, 'Tây Ninh', ATCL2019.1, MMT&TT, CLC,14.0, D480299,1.0, 'Thành phố Tây Ninh'
7067,13C6A6DDXPvAibaEXe+M91Hzrx3qMNwrhWKG+RJt,2001.0,1.0, 'Đồng Nai', KHMT2019, KHMT, CQUI,14.0, D480101,1.0, 'Tỉnh Đồng Nai'
7068,C0FCB4E8XPvAibaEXe+M91Hzrx3qMFEeszy80czL,2001.0,1.0, 'Khánh Hòa', MTCL2019.1, KTMT, CLC,14.0, D520214,5.0, 'Tỉnh Khánh Hòa'
7069,E60244AAXPvAibaEXe+M91Hzrx3qML8AItSkhCI8,2001.0,0.0, 'Thành phố Hồ Chí Minh', MMTT2019, MMT&TT, CQUI,14.0,7480102,1.0, 'Thành phố Hồ Chí Minh'
7070,1E196836XPvAibaEXe+M91Hzrx3qMIUj3LZpEROi,2001.0,1.0, 'Quảng Trị', KHMT2019, KHMT, CQUI,14.0, D480101,1.0, 'Huyện Hải Lăng'
7071,D980CC25XPvAibaEXe+M91Hzrx3qMFWf7LsaUJs7,2001.0,1.0, 'Nghệ An', KHDL2019, KTTT, CQUI,14.0,7480109,1.0, 'Tỉnh Đồng Nai'
7072,50CC9A61XPvAibaEXe+M91Hzrx3qMLm81eNXmBEI,2001.0,1.0, 'Bình Dương', MMCL2019.1, MMT&TT, CLC,14.0,7480102,1.0, 'Tỉnh Bình Dương'
7073,09238D06XPvAibaEXe+M91Hzrx3qMP7qlUOm2nUh,2001.0,1.0, 'Ninh Bình', KHCL2019.1, KHMT, CLC,14.0, D480101,1.0, 'Thành phố Đà Nẵng'
7074,DCB77C67XPvAibaEXe+M91Hzrx3qMEK9PB0gNVpF,2001.0,1.0, 'Hải Dương', CNCL2019.1, KTTT, CLC,14.0, 7480201_CLCN,1.0, 'Tỉnh Bà Rịa - Vũng Tàu'
7075,3A146004XPvAibaEXe9zkQY6ucuvgI5uhSxC62Pa,2001.0,1.0, 'Thái Bình', HTTT2019, HTTT, CQUI,14.0, D480104,1.0, 'Tỉnh Thái Bình'
7076,6975D013XPvAibaEXe9zkQY6ucuvgNVA4zThKLzF,2001.0,1.0, 'Quảng Nam', PMCL2019.1, CNPM, CLC,14.0, D480103,2.0, 'Tỉnh Quảng Nam'
7077,135B0E59XPvAibaEXe9zkQY6ucuvgNaaVv2O91yq,2001.0,0.0, 'Đắk Lắk', MMTT2019, MMT&TT, CQUI,14.0,7480102,1.0, 'Tỉnh Đắk Lắk'
7078,C3E14DFEXPvAibaEXe9zkQY6ucuvgBXRUJz3rjp3,2001.0,1.0, 'Ninh Thuận', KTPM2019, CNPM, CQUI,14.0, D480103,1.0, 'Tỉnh Ninh Thuận'
7079,864FBB9BXPvAibaEXe9zkQY6ucuvgIwYtXQsTFnB,2001.0,1.0, 'Thành phố Hồ Chí Minh', PMCL2019.1, CNPM, CLC,14.0, D480103,1.0, 'Phường Tân Xuân'
7080,3A67A57DXPvAibaEXe9zkQY6ucuvgFw9RS2TmPSl,2001.0,1.0, 'Thành phố Hồ Chí Minh', MMCL2019.1, MMT&TT, CLC,14.0,7480102,1.0, 'Thành phố Hồ Chí Minh'
7081,3BC1E78EXPvAibaEXe9zkQY6ucuvgG+vVB9Kue9g,2001.0,1.0, 'Thành phố Hồ Chí Minh', CTTT2019.1, HTTT, CTTT,14.0, D480104,1.0, 'Thành phố Hồ Chí Minh'
7082,15CDCD20XPvAibaEXe9zkQY6ucuvgJYrkaMd8KRz,2001.0,1.0, 'Lâm Đồng', PMCL2019.1, CNPM, CLC,14.0, D480103,1.0, 'Huyện Đức Trọng'
7083,44FCF760XPvAibaEXe9zkQY6ucuvgKLoYw39K0/6,2001.0,1.0, 'Đắk Lắk', KTPM2019, CNPM, CQUI,14.0, D480103,1.0, 'Tỉnh Đắk Lắk'
7084,B4C7F4CDXPvAibaEXe9zkQY6ucuvgDd3AAM30vji,2000.0,1.0, 'Bạc Liêu', KHMT2019, KHMT, CQUI,14.0, D480101,1.0, 'Tỉnh Cà Mau'
7085,1DE3BB6EXPvAibaEXe/W1ZBpbjj8QdCymwa+3ZVI,2001.0,1.0, 'Bến Tre', MTCL2019.1, KTMT, CLC,14.0, D520214,1.0, 'Tỉnh Bến Tre'
7086,8107C15DXPvAibaEXe/W1ZBpbjj8QUeviTscoYLJ,2001.0,1.0, 'Thành phố Hồ Chí Minh', KHCL2019.1, KHMT, CLC,14.0, D480101,1.0, 'Quận 12'
7087,C92C47A6XPvAibaEXe/W1ZBpbjj8QfWobzuFG9C9,2001.0,1.0, 'Thành phố Hồ Chí Minh', CNTT2019, KTTT, CQUI,14.0, D480201,1.0, 'Thành phố Hồ Chí Minh'
7088,CC58A220XPvAibaEXe/W1ZBpbjj8QXJYcXSN97Hi,2001.0,1.0, 'Thành phố Hồ Chí Minh', HTCL2019.1, HTTT, CLC,14.0, D480104,1.0, 'Thành phố Hồ Chí Minh'
7089,A1D37B7BXPvAibaEXe/W1ZBpbjj8QYBYJns0v75f,1997.0,1.0, 'Long An', MMTT2019, MMT&TT, CQUI,14.0,7480102,1.0, 'Xã Tân Ân'
7090,CE602951XPvAibaEXe/W1ZBpbjj8QWcQQMkMlhg2,2001.0,1.0, 'Đồng Tháp', HTCL2019.1, HTTT, CLC,14.0, D480104,1.0, 'Tỉnh Đồng Tháp'
7091,2F0B4D9BXPvAibaEXe/W1ZBpbjj8QQpgF1pePiq0,2001.0,1.0, 'Phú Yên', HTCL2019.1, HTTT, CLC,14.0, D480104,1.0, 'Phú Yên'
7092,397401A6XPvAibaEXe/W1ZBpbjj8QZEVBWI8DHBt,2001.0,1.0, 'Thành phố Hồ Chí Minh', MTCL2019.1, KTMT, CLC,14.0, D520214,1.0, 'Thành phố Hồ Chí Minh'
7093,D49A4214XPvAibaEXe92/FvKjToSoR5BAvRAJPwd,2001.0,1.0, 'Nghệ An', MMTT2019, MMT&TT, CQUI,14.0,7480102,1.0, 'Tỉnh Đắk Nông'
7094,E8AA6831XPvAibaEXe92/FvKjToSoTO9yClebju/,2001.0,1.0, 'Phú Yên', PMCL2019.1, CNPM, CLC,14.0, D480103,1.0, 'Tỉnh Lâm Đồng'
7095,7C2CEA0AXPvAibaEXe92/FvKjToSoV72xUFP9rNQ,2001.0,1.0, 'Thành phố Hồ Chí Minh', PMCL2019.1, CNPM, CLC,14.0, D480103,1.0, 'Thành phố Hồ Chí Minh'
7096,95B48F1DXPvAibaEXe92/FvKjToSoY7msvUabV9a,2001.0,1.0, 'Bình Thuận', ATCL2019.1, MMT&TT, CLC,14.0, D480299,2.0, 'Thành phố Phan Thiết'
7097,69C5430DXPvAibaEXe92/FvKjToSoR/N9CBVYvYr,2001.0,1.0, 'Đồng Tháp', PMCL2019.1, CNPM, CLC,14.0, D480103,1.0, 'Tỉnh Đồng Tháp'
7098,9BAE63D9XPvAibaEXe92/FvKjToSoZmbvfkNtgyW,2001.0,1.0, 'Quảng Ngãi', CNTT2019, KTTT, CQUI,14.0, D480201,1.0, 'Tỉnh Quảng Ngãi'
7099,3E06F1BFXPvAibaEXe92/FvKjToSoQiUj6nE1xSf,2001.0,1.0, 'Đồng Nai', PMCL2019.1, CNPM, CLC,14.0, D480103,1.0, 'Tỉnh Đồng Nai'
7100,772208D6XPvAibaEXe92/FvKjToSofxvhlm3nIl6,2001.0,1.0, 'Bình Định', CNTT2019, KTTT, CQUI,14.0, D480201,1.0, 'Thành phố Hồ Chí Minh'
7101,C4046CB9XPvAibaEXe8WxPcntbnysiP8BSpBZU8q,2001.0,1.0, 'Thành phố Hồ Chí Minh', MMCL2019.1, MMT&TT, CLC,14.0,7480102,1.0, 'Thành phố Hồ Chí Minh'
7102,B6E466FDXPvAibaEXe8WxPcntbnysggA2bhrisy8,2001.0,1.0, 'Quảng Nam', TMCL2019.1, HTTT, CLC,14.0, D52480104,1.0, 'Huyện Thăng Bình'
7103,67E2F52DXPvAibaEXe8WxPcntbnystyMNB/0jTs9,2001.0,1.0, 'Quảng Ngãi', MMCL2019.1, MMT&TT, CLC,14.0,7480102,2.0, 'Gia Lai'
7104,50341685XPvAibaEXe8WxPcntbnysnVnuzmzymU8,2001.0,0.0, 'Bình Phước', MMTT2019, MMT&TT, CQUI,14.0,7480102,1.0, 'Tỉnh Bình Phước'
7105,609487DEXPvAibaEXe8WxPcntbnyslKPy1KQsyvi,2001.0,1.0, 'An Giang', PMCL2019.1, CNPM, CLC,14.0, D480103,1.0, 'Tỉnh An Giang'
7106,62BCE162XPvAibaEXe8WxPcntbnysmJh8UwzsrEy,2001.0,1.0, 'Bình Định', ATTN2019, MMT&TT, KSTN,14.0, D480299,1.0, 'Tỉnh Bình Định'
7107,66D8EA8FXPvAibaEXe8WxPcntbnyslQMvMD9JfJL,2001.0,1.0, 'Lâm Đồng', CNTT2019, KTTT, CQUI,14.0, D480201,1.0, 'Tỉnh Lâm Đồng'
7108,4F769AB6XPvAibaEXe8WxPcntbnysqlMM3nWreDp,2001.0,1.0, 'Lâm Đồng', HTCL2019.1, HTTT, CLC,14.0, D480104,1.0, 'Tỉnh Lâm Đồng'
7109,4F77999DXPvAibaEXe8WxPcntbnysnT5dtrBmrBu,1999.0,1.0, 'Thành phố Đà Nẵng', ATTT2019, MMT&TT, CQUI,14.0, D480299,2.0, 'Thành phố Đà Nẵng'
7110,EDEB713AXPvAibaEXe8WxPcntbnysgXVSCxQzpoQ,2001.0,1.0, 'Khánh Hòa', CNCL2019.1, KTTT, CLC,14.0, 7480201_CLCN,1.0, 'Tỉnh Khánh Hòa'
7111,0961B3C3XPvAibaEXe/U36FI9OTo3ZILGRc5nd+M,2001.0,1.0, 'Quảng Ngãi', KHCL2019.1, KHMT, CLC,14.0, D480101,1.0, 'Tỉnh Quảng Ngãi'
7112,711F4981XPvAibaEXe/U36FI9OTo3eI3M+0wPgRX,2001.0,1.0, 'Bình Định', KHMT2019, KHMT, CQUI,14.0, D480101,1.0, 'Tỉnh Bình Định'
7113,DB608393XPvAibaEXe/U36FI9OTo3dwWHmULYI+0,2001.0,1.0, 'Đắk Lắk', KHDL2019, KTTT, CQUI,14.0,7480109,1.0, 'Huyện Ea Kar'
7114,CD7FE553XPvAibaEXe/U36FI9OTo3XR/spu2mF+l,2001.0,0.0, 'Kiên Giang', HTTT2019, HTTT, CQUI,14.0, D480104,1.0, 'Huyện U Minh Thượng'
7115,18ED3834XPvAibaEXe/U36FI9OTo3U4u06+qrNcz,2001.0,1.0, 'Bình Định', PMCL2019.1, CNPM, CLC,14.0, D480103,1.0, 'Tỉnh Bình Định'
